 children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn,,,,
 false,0,1,306, true,0, D, true, false,37.38,196,39.99,8.25,0.5,46.875,7.2422,0,0,0,0,30.67022598,0,10,0,0,0,0, true,,+AC0-3.48,+AC0-0.3582,+AC0-10.65250984
 false,4,2,24, true,99.99, E, true, false,13.67,1.5,9.67,0,0,46.875,7.2422,0,0,0,0,30.6703815,0,10,0,0,0,0, true,,+AC0-3.48,+AC0-0.3582,+AC0-10.65235432
 false,0,1,301, true,0, E, true, false,75.32,459.5,69.99,0,14.84,46.875,7.2428,0,0,0,0,30.67271877,0,10,0,0,0,0, true,,+AC0-3.48,+AC0-0.3576,+AC0-10.65001705
 false,0,1,299, true,0, B, true, false,36.23,315.25,44.99,0,0,46.88,7.2428,0,0,0,0,30.67833032,0,10,0,0,0,0, true,,+AC0-3.475,+AC0-0.3576,+AC0-10.6444055
 false,8,1,309, true,0, B, false, true,22.49,0,39.99,0,0,46.88,7.2438,0,0,0,0,30.68939221,0,10,0,0,0,0, true,,+AC0-3.475,+AC0-0.3566,+AC0-10.63334361
 false,0,1,304, true,0, B, true, false,10,111,10,0,0,46.88,7.2442,0,0,0,0,30.70937293,0,10,0,0,0,0, true,,+AC0-3.475,+AC0-0.3562,+AC0-10.61336289
 false,0,1,315, true,0, C, true, false,70.86,775.25,59.99,68.75,0,46.885,7.2444,0,0,0,0,30.71016812,0,10,0,0,0,0, false,,+AC0-3.47,+AC0-0.356,+AC0-10.6125677
 false,4,1,295, true,0, B, false, true,33.24,318,44.99,0,0,46.89,7.2446,0,0,0,0,30.71631944,0,10,0,0,0,0, false,,+AC0-3.465,+AC0-0.3558,+AC0-10.60641638
 true,3,1,310, true,0, B, false, true,34.19,288.75,39.99,0,0.2,46.89,7.2448,0,0,0,0,30.72004231,0,10,0,0,0,0, true,,+AC0-3.465,+AC0-0.3556,+AC0-10.60269351
 true,2,1,314, true,0, A, false, false,10,115.75,10,0,0,46.895,7.2456,0,0,0,0,30.72649413,0,10,0,0,0,0, false,,+AC0-3.46,+AC0-0.3548,+AC0-10.59624169
 false,0,1,309, true,0, E, true, false,27.56,7.5,35.06,0,0,46.895,7.2458,0,0,0,0,30.72681345,0,10,0,0,0,0, true,,+AC0-3.46,+AC0-0.3546,+AC0-10.59592237
 true,5,1,289, true,0, B, false, true,72.68,984.25,40.57,150.25,0,46.895,7.2468,0,0,0,0,30.73042649,0,10,0,0,0,0, false,,+AC0-3.46,+AC0-0.3536,+AC0-10.59230933
 true,5,2,176, true,149.99, G, false, true,26.97,0,34.47,0,0,46.9,7.247,0,0,0,0,30.73332854,0,10,0,0,0,0, true,,+AC0-3.455,+AC0-0.3534,+AC0-10.58940728
 false,5,1,296, true,0, B, false, false,41.05,453.75,39.99,26.25,1.35,46.9,7.2476,0,0,0,0,30.73416992,0,10,0,0,0,0, true,,+AC0-3.455,+AC0-0.3528,+AC0-10.5885659
 false,6,1,293, true,0, B, true, false,59.99,0,69.99,0,0,46.9,7.2476,0,0,0,0,30.73548331,0,10,0,0,0,0, false,,+AC0-3.455,+AC0-0.3528,+AC0-10.58725251
 false,3,1,316, true,0, E, true, false,39.24,239.5,44.99,0,0.1,46.91,7.2482,0,0,0,0,30.73748454,0,10,0,0,0,0, true,,+AC0-3.445,+AC0-0.3522,+AC0-10.58525128
 false,2,1,296, false,0, E, true, false,42.5,122.5,44.99,0,2.95,46.91,7.2482,0,0,0,0,30.73832534,0,10,0,0,0,0, false,,+AC0-3.445,+AC0-0.3522,+AC0-10.58441048
 false,0,1,306, true,0, C, true, false,29.99,233.25,39.99,0,0,46.915,7.2486,0,0,0,0,30.73962476,0,10,0,0,0,0, false,,+AC0-3.44,+AC0-0.3518,+AC0-10.58311106
 true,1,1,317, true,0, B, false, true,59.45,821.5,42.99,37.25,0.94,46.92,7.249,0,0,0,0,30.7417783,0,10,0,0,0,0, true,,+AC0-3.435,+AC0-0.3514,+AC0-10.58095752
 true,9,1,303, true,0, B, false, true,29.99,0,39.99,0,0,46.92,7.249,0,0,0,0,30.74318838,0,10,0,0,0,0, true,,+AC0-3.435,+AC0-0.3514,+AC0-10.57954744
 false,0,1,296, true,0, G, true, false,38.75,938.25,44.99,12,0,46.925,7.2498,0,0,0,0,30.74777634,0,10,0,0,0,0, false,,+AC0-3.43,+AC0-0.3506,+AC0-10.57495948
 false,4,1,295, true,0, D, false, true,34.99,990.5,44.99,0,0,46.93,7.2498,0,0,0,0,30.75015178,0,10,0,0,0,0, false,,+AC0-3.425,+AC0-0.3506,+AC0-10.57258404
 false,9,1,310, true,0, B, false, true,85.11,654.25,10,292.25,0,46.93,7.2498,0,0,0,0,30.75751297,0,10,0,0,0,3, false,,+AC0-3.425,+AC0-0.3506,+AC0-10.56522285
 false,9,1,290, true,0, D, false, true,44.2,152.5,50.8,0,0,46.93,7.2502,0,0,0,0,30.76577235,0,10,0,0,0,0, true,,+AC0-3.425,+AC0-0.3502,+AC0-10.55696347
 false,6,1,310, false,0, B, false, true,30.61,46.25,39.99,0,0,46.935,7.2508,2.46,1,1,3.745318352,30.77116702,0,10,0,0,0,0, true,,+AC0-3.42,+AC0-0.3496,+AC0-10.5515688
 false,0,2,288, true,39.99, B, true, false,121.72,949.5,75,144.25,0,46.935,7.2508,0,0,0,0,30.77244016,0,10,0,0,0,0, true,,+AC0-3.42,+AC0-0.3496,+AC0-10.55029566
 true,7,1,274, true,0, B, false, true,45.76,13,39.99,3.5,0.41,46.935,7.251,0,0,0,0.5,30.77633545,0,10,0,0,0,0, false,,+AC0-3.42,+AC0-0.3494,+AC0-10.54640037
 false,5,1,311, true,0, B, true, false,39.99,53.5,49.99,0,0,46.945,7.2512,0,0,0,0,30.78254523,0,10,0,0,0,0, false,,+AC0-3.41,+AC0-0.3492,+AC0-10.54019059
 false,5,1,315, true,0, B, false, true,29.99,131,39.99,0,0,46.945,7.2514,0,0,0,0,30.78943616,0,10,0,0,0,0, false,,+AC0-3.41,+AC0-0.349,+AC0-10.53329966
 false,0,1,295, true,0, D, true, false,26.54,393,10,47.25,0,46.955,7.2514,0,0,0,0,30.79867362,0,10,0,0,0,0, true,,+AC0-3.4,+AC0-0.349,+AC0-10.5240622
 false,5,2,308, true,59.99, C, false, false,36.96,146.5,38.62,0,7.11,46.955,7.2514,0,0,0,0,30.80474642,0,10,0,1,1,0, true,,+AC0-3.4,+AC0-0.349,+AC0-10.5179894
 true,6,1,289, true,0, B, false, true,30.53,271,39.99,0,0.27,46.955,7.2516,0,0,0,0,30.8193389,0,10,0,0,0,0, false,,+AC0-3.4,+AC0-0.3488,+AC0-10.50339692
 false,7,1,300, true,0, B, true, true,43.26,327,44.99,17.75,0.32,46.96,7.253,0,0,0,0,30.82190817,0,10,0,0,0,0, false,,+AC0-3.395,+AC0-0.3474,+AC0-10.50082765
 true,1,1,309, true,0, D, true, true,46.26,460.25,39.99,33.75,2.97,46.96,7.2532,0,0,0,0,30.83481893,0,10,0,0,0,0, true,,+AC0-3.395,+AC0-0.3472,+AC0-10.48791689
 true,6,1,310, true,0, B, false, false,42.59,50.75,52.49,0,0.1,46.96,7.2538,0,0,0,0,30.84666462,0,10,0,0,0,0, true,,+AC0-3.395,+AC0-0.3466,+AC0-10.4760712
 false,5,1,295, true,0, B, false, true,43.43,134.75,47.49,0,5.94,46.96,7.2542,0,0,0,0,30.84850781,0,10,0,0,0,0, true,,+AC0-3.395,+AC0-0.3462,+AC0-10.47422801
 false,7,1,317, true,0, B, false, true,35.09,176.5,44.99,0,0.1,46.96,7.2544,0,0,0,0,30.85250476,0,10,0,0,0,0, false,,+AC0-3.395,+AC0-0.346,+AC0-10.47023106
 false,9,2,294, true,199.99, G, false, true,4.93,0,4.84,0,0,46.96,7.2544,0,0,0,0,30.85461624,0,10,0,1,1,0, true,,+AC0-3.395,+AC0-0.346,+AC0-10.46811958
 false,7,1,308, false,0, B, false, true,33.72,89.5,37.41,0,6.31,46.96,7.2546,0,0,0,0,30.85570965,0,10,0,1,0,0, true,,+AC0-3.395,+AC0-0.3458,+AC0-10.46702617
 false,3,1,300, true,0, B, true, true,38.8,608.25,47.49,3.75,0,46.965,7.2552,0,0,0,0,30.85968281,0,10,0,0,0,0, false,,+AC0-3.39,+AC0-0.3452,+AC0-10.46305301
 false,2,1,303, true,0, B, true, false,31.83,411.75,39.99,5.25,0,46.965,7.2562,0,0,0,0,30.86475342,0,10,0,0,0,2, false,,+AC0-3.39,+AC0-0.3442,+AC0-10.4579824
 false,9,1,295, true,0, C, false, true,49.99,17.25,59.99,0,0,46.97,7.2564,0,0.67,0,0.385681293,30.87406855,0.33,10,0,0,0,0, true,,+AC0-3.385,+AC0-0.344,+AC0-10.44866727
 false,5,1,278, true,0, B, false, true,10,46,10,0,0,46.97,7.2566,11.05,2,6,1.730103806,30.88145091,0.33,10,5,0,0,0, true,,+AC0-3.385,+AC0-0.3438,+AC0-10.44128491
 true,9,2,112, true,59.99, B, false, true,19.24,56.25,10,0,0,46.975,7.2568,2.68,1.67,0,1.76816609,30.88899009,0.33,10,0,0,0,0, false,,+AC0-3.38,+AC0-0.3436,+AC0-10.43374573
 true,9,1,303, true,0, B, false, true,10,4,10,0,0,46.975,7.257,0,0.67,0,1,30.89307555,0.33,10,0,0,0,0, true,,+AC0-3.38,+AC0-0.3434,+AC0-10.42966027
 false,6,1,311, true,0, B, false, true,34.26,19.5,39.99,0,0,46.98,7.2572,3.99,0.33,0,0.624765478,30.89641162,0.33,10,0,0,0,1, true,,+AC0-3.375,+AC0-0.3432,+AC0-10.4263242
 false,0,1,292, true,0, B, true, false,10.47,107.25,10,1.5,0,46.98,7.2572,2.87,20,0.67,2.95875,30.89657023,0.33,10,0,0,0,0, true,,+AC0-3.375,+AC0-0.3432,+AC0-10.42616559
 false,7,1,286, true,0, B, false, true,41.23,116,49.99,0,0,46.98,7.2574,0.93,2.33,0,7.25,30.8979515,0.33,10,0,0,0,0, true,,+AC0-3.375,+AC0-0.343,+AC0-10.42478432
 false,3,1,280, true,0, B, false, true,33.24,135.25,44.99,0,0,46.98,7.2578,19.66,5.67,1,3.82398957,30.90013563,0.33,10,0,0,0,0, false,,+AC0-3.375,+AC0-0.3426,+AC0-10.42260019
 true,9,1,295, true,0, B, false, true,10,96,10,0,0,46.98,7.2578,1.57,0,0,0.697272727,30.90188681,0.33,10,0,0,0,3, true,,+AC0-3.375,+AC0-0.3426,+AC0-10.42084901
 false,0,2,136, true,29.99, C, true, false,23.24,32,29.99,9.75,0.35,46.985,7.2582,5.74,0.67,1,4.119850187,30.90276347,0.33,10,0,0,0,0, false,,+AC0-3.37,+AC0-0.3422,+AC0-10.41997235
 false,7,1,300, true,0, B, false, true,32.59,72.25,39.99,0,0.2,46.985,7.2584,17.07,6.67,4.33,1.148691768,30.91050562,0.33,10,0,0,0,0, false,,+AC0-3.37,+AC0-0.342,+AC0-10.4122302
 true,7,1,297, true,0, B, false, true,48.53,161.75,9.67,38.5,0.1,46.99,7.2584,18.23,0,0,4.41939986,30.91544153,0.33,10,3.67,2,1,0, true,,+AC0-3.365,+AC0-0.342,+AC0-10.40729429
 false,0,1,295, true,0, G, true, false,30.26,30.5,39.99,0,0,46.99,7.2592,19.81,0,0,3.504504505,30.91607754,0.33,10,0,0,0,0, false,,+AC0-3.365,+AC0-0.3412,+AC0-10.40665828
 false,0,1,304, true,0, C, true, false,34.26,294.5,39.99,0,0,46.995,7.2598,8.65,3,0,0.547169811,30.92072157,0.67,10,14.67,0,0,0, true,,+AC0-3.36,+AC0-0.3406,+AC0-10.40201425
 false,0,1,312, true,0, D, true, false,44.36,32.5,50,0,0,46.995,7.2598,5.1,1.67,0,1.136425648,30.92645987,0.67,10,0,0,0,0, false,,+AC0-3.36,+AC0-0.3406,+AC0-10.39627595
 true,9,1,283, false,0, B, false, true,10,88.75,10,0,0,47.005,7.26,0,0,0,0,30.92716131,0.67,10,0,0,0,0, false,,+AC0-3.35,+AC0-0.3404,+AC0-10.39557451
 false,7,1,274, true,0, B, false, false,15.5,154.75,10,13.75,0,47.005,7.26,33.08,27,12.33,2.123086344,30.93040083,0.67,10,0,0,0,3, false,,+AC0-3.35,+AC0-0.3404,+AC0-10.39233499
 false,0,1,292, true,0, C, true, false,48.62,394.75,44.99,37.25,0,47.01,7.26,173.42,3.33,0,4.244482173,30.9492935,0.67,10,0.33,0,0,0, false,,+AC0-3.345,+AC0-0.3404,+AC0-10.37344232
 true,3,1,317, true,0, D, false, true,30.26,88.75,39.99,0,0,47.015,7.2604,29.98,2,0,1.181818182,30.94991808,0.67,10,0,0,0,0, true,,+AC0-3.34,+AC0-0.34,+AC0-10.37281774
 false,0,1,299, true,0, E, true, false,68.24,114.75,69.99,0,0,47.015,7.2608,8.48,5.67,0,2.092783505,30.95287825,0.67,10,1.33,0,0,0, false,,+AC0-3.34,+AC0-0.3396,+AC0-10.36985757
 false,6,1,303, true,0, B, false, true,43.08,71.5,44.99,0,7.84,47.015,7.261,13.77,0.67,0,2.2,30.9560331,0.67,10,0,0,0,0, false,,+AC0-3.34,+AC0-0.3394,+AC0-10.36670272
 false,0,1,301, true,0, D, true, false,99.99,86.75,109.99,0,0,47.015,7.2612,35.67,5.33,4.33,0.923703945,30.95824312,0.67,10,0,0,0,0, false,,+AC0-3.34,+AC0-0.3392,+AC0-10.3644927
 false,5,1,278, true,0, E, true, true,74.29,72.5,38.7,0,0.59,47.02,7.2614,34.85,8.67,12.33,0.753390875,30.96036784,0.67,10,2.33,0,0,0, false,,+AC0-3.335,+AC0-0.339,+AC0-10.36236798
 true,7,3,165, true,29.99, B, false, true,11.3,44,10,0,0,47.025,7.2614,0.35,0,0,0.643086817,30.96158472,0.67,10,0.67,0,0,0, true,,+AC0-3.33,+AC0-0.339,+AC0-10.3611511
 false,1,1,292, true,0, B, false, true,29.02,6.25,39.99,0,0,47.025,7.2616,0.65,0,0,3.47761194,30.96575357,0.67,10,0,0,0,0, false,,+AC0-3.33,+AC0-0.3388,+AC0-10.35698225
 false,0,1,303, true,0, C, true, false,29.99,158.25,39.99,0,0,47.035,7.2622,27.48,7.33,0,2.049680275,30.96860719,1,10,5.33,0,0,0, true,,+AC0-3.32,+AC0-0.3382,+AC0-10.35412863
 false,0,2,279, true,199.99, B, true, false,11.04,378.5,10,0.5,0,47.035,7.2624,0,2,0,3.302727273,30.96996317,1,10,0,0,0,0, false,,+AC0-3.32,+AC0-0.338,+AC0-10.35277265
 false,0,2,175, true,59.99, C, true, false,40.36,574,47.16,0,0,47.035,7.2624,77.05,12.67,6.33,0.824212272,30.97368765,1,10,0.67,0,0,0, true,,+AC0-3.32,+AC0-0.338,+AC0-10.34904817
 false,4,1,313, false,0, D, false, true,30.26,36.5,29.99,0,0,47.035,7.2628,2.43,0.33,0,0.326393141,30.97387958,1,10,0,0,0,0, false,,+AC0-3.32,+AC0-0.3376,+AC0-10.34885624
 false,9,1,303, true,0, B, false, true,30.49,90,39.99,0,0,47.04,7.263,1.44,4.67,0,3.409171076,30.97514984,1,10,0,0,0,0, false,,+AC0-3.315,+AC0-0.3374,+AC0-10.34758598
 false,7,1,308, true,0, D, false, true,36.54,251.25,39.99,6.5,0,47.04,7.263,71.57,12.33,4,1.561287962,30.9814551,1,10,0,0,0,0, true,,+AC0-3.315,+AC0-0.3374,+AC0-10.34128072
 true,9,1,285, true,0, B, false, false,24.75,137.5,10,10.75,0,47.05,7.2636,13.54,4,2,0.290909091,30.98212228,1,10,0,0,0,0, true,,+AC0-3.305,+AC0-0.3368,+AC0-10.34061354
 false,5,1,307, true,0, A, false, false,10,21.75,10,0,0,47.05,7.264,2.8,2,1,2.247191011,30.98495884,1.33,10,0,0,0,0, false,,+AC0-3.305,+AC0-0.3364,+AC0-10.33777698
 true,0,1,317, true,0, E, true, false,66.14,481,59.99,61,0,47.05,7.264,162.54,6.67,2.67,1.20713073,30.98525075,1.33,10,0,0,0,3, true,,+AC0-3.305,+AC0-0.3364,+AC0-10.33748507
 false,4,1,297, true,0, B, true, true,34.99,181.25,44.99,0,0,47.05,7.264,0,1.33,0,0.773627617,30.99342739,1.33,10,0,0,0,0, false,,+AC0-3.305,+AC0-0.3364,+AC0-10.32930843
 true,8,1,287, true,0, B, false, true,35.49,137,44.99,0,0,47.05,7.2642,13.02,0,0,1.433090024,31.00170666,1.33,10,0,0,0,0, false,,+AC0-3.305,+AC0-0.3362,+AC0-10.32102916
 false,7,1,315, true,0, B, false, true,30.26,99.5,39.99,0,0,47.05,7.265,4.36,3.67,0.33,2.333,31.0087147,1.33,10,0,0,0,2, true,,+AC0-3.305,+AC0-0.3354,+AC0-10.31402112
 false,0,1,297, true,0, B, true, false,63.99,34,63.99,0,0,47.055,7.265,6.58,4,2.67,9.526315789,31.00943667,1.33,10,0,0,0,0, false,,+AC0-3.3,+AC0-0.3354,+AC0-10.31329915
 false,4,1,294, true,0, B, true, false,34.99,113.5,44.99,0,0,47.065,7.2652,14.55,10.33,4.67,0.723037652,31.01216253,1.33,10,0,0,0,0, false,,+AC0-3.29,+AC0-0.3352,+AC0-10.31057329
 true,6,1,316, true,0, E, false, true,44.16,184.25,31.04,51.75,0,47.065,7.2654,12.91,2.33,0.33,0.555555556,31.02513857,1.33,10,1.67,0,0,0, false,,+AC0-3.29,+AC0-0.335,+AC0-10.29759725
 false,9,2,193, true,149.99, B, false, true,10.25,64.5,10,0,0,47.07,7.2654,1.35,8,0.33,5.9175,31.02805819,1.33,10,0,0,0,0, false,,+AC0-3.285,+AC0-0.335,+AC0-10.29467763
 true,6,1,310, true,0, B, false, true,30.26,95,29.99,0,0,47.07,7.2658,2.46,0.33,0.33,1,31.03105204,1.33,10,0,0,0,0, false,,+AC0-3.285,+AC0-0.3346,+AC0-10.29168378
 false,0,1,297, true,0, E, true, false,49.3,269.75,65.32,0,0,47.07,7.2666,23.37,12,0.67,4.619076185,31.03112209,1.67,10,0.33,0,0,0, false,,+AC0-3.285,+AC0-0.3338,+AC0-10.29161373
 true,9,1,281, true,0, A, false, true,25.14,87,22.49,24.75,0,47.07,7.2682,23.76,14.33,0.67,1.512212142,31.03825441,1.67,10,0.33,0,0,0, true,,+AC0-3.285,+AC0-0.3322,+AC0-10.28448141
 false,3,1,298, true,0, B, true, true,12.43,97,10,5.75,0,47.07,7.2684,4.75,11.67,3.67,0.516207063,31.03899539,1.67,10,0,0,0,0, false,,+AC0-3.285,+AC0-0.332,+AC0-10.28374043
 false,1,1,302, true,0, D, true, false,107.14,1181,46.36,189.5,1.95,47.08,7.2684,271.67,14.33,4.33,0.671034973,31.04871648,1.67,10,3.33,0,0,0, false,,+AC0-3.275,+AC0-0.332,+AC0-10.27401934
 false,9,1,317, true,0, B, false, true,10.97,147.75,10,0,0.1,47.08,7.269,22.07,12.67,7.67,12.47113164,31.06621451,1.67,10,0,0,0,0, false,,+AC0-3.275,+AC0-0.3314,+AC0-10.25652131
 false,5,1,308, true,0, B, false, true,30.26,200.5,39.99,0,0,47.085,7.2696,0,0,0,0.866666667,31.06954728,1.67,10,4,0,0,3, false,,+AC0-3.27,+AC0-0.3308,+AC0-10.25318854
 false,9,1,297, true,0, B, false, true,16.23,150.75,10,20.75,0,47.085,7.27,59.66,12.67,16.67,3.694166667,31.07248094,1.67,10,0,0,0,0, false,,+AC0-3.27,+AC0-0.3304,+AC0-10.25025488
 false,9,2,312, true,59.99, B, false, false,30.26,337.25,39.99,0,0,47.09,7.2702,5.23,12.67,1,1.02020202,31.07359063,1.67,10,2,0,0,1, false,,+AC0-3.265,+AC0-0.3302,+AC0-10.24914519
 false,0,1,301, true,0, E, true, false,50.44,373,59.99,0,0,47.095,7.2704,95.76,16.67,4.33,3.652586471,31.0737095,1.67,10,0,0,0,0, false,,+AC0-3.26,+AC0-0.33,+AC0-10.24902632
 true,3,1,281, true,0, E, false, true,35.09,259,44.99,0,0.1,47.095,7.2706,207.65,20.67,13.67,1.104356901,31.07742913,1.67,10,0,0,0,0, false,,+AC0-3.26,+AC0-0.3298,+AC0-10.24530669
 false,9,1,277, true,0, B, false, true,38.78,201.5,41.28,0,0,47.095,7.2708,2.23,1,0,1.135442011,31.07766189,2,10,1,0,0,0, true,,+AC0-3.26,+AC0-0.3296,+AC0-10.24507393
 false,6,1,296, true,0, B, false, true,61.47,507.25,80.15,0,0.78,47.1,7.2712,274.98,25.33,15.67,1.477291495,31.08329773,2,10,0,0,0,0, false,,+AC0-3.255,+AC0-0.3292,+AC0-10.23943809
 false,0,1,295, true,0, B, true, false,30.26,162.25,39.99,0,0,47.105,7.2714,19.6,14.67,1.67,0.482185909,31.09361019,2,10,0.67,0,0,0, false,,+AC0-3.25,+AC0-0.329,+AC0-10.22912563
 false,0,1,296, true,0, D, true, false,30.26,211.5,39.99,0,0,47.105,7.2714,72.05,3,0,1.351987024,31.10007498,2,10,0,0,0,0, false,,+AC0-3.25,+AC0-0.329,+AC0-10.22266084
 false,6,1,294, true,0, B, false, true,31.25,144.25,39.99,0,0,47.11,7.2718,11.82,10.67,0,3.348336595,31.10278406,2,10,0,0,0,0, false,,+AC0-3.245,+AC0-0.3286,+AC0-10.21995176
 true,7,1,287, true,0, B, false, true,40.25,891.75,49.99,0.25,0.16,47.11,7.272,34.47,16,5.33,0.835950316,31.10411111,2,10,1.67,0,0,0, false,,+AC0-3.245,+AC0-0.3284,+AC0-10.21862471
 true,6,3,228, false,9.99, D, false, true,29.99,47.5,39.99,0,0,47.11,7.272,1.58,0,0,2.049475262,31.10461669,2.33,10,0,0,0,0, false,,+AC0-3.245,+AC0-0.3284,+AC0-10.21811913
 false,2,1,296, true,0, F, false, true,41.76,163,45.19,0,0,47.115,7.2724,45.7,16,6,1.322580645,31.10943948,2.33,10,1.33,0,0,0, false,,+AC0-3.24,+AC0-0.328,+AC0-10.21329634
 false,4,1,300, true,0, B, true, true,60.98,210.75,59.99,0,0,47.115,7.2726,4.25,1,0,22.84644195,31.11628812,2.33,10,0,0,0,0, true,,+AC0-3.24,+AC0-0.3278,+AC0-10.2064477
 false,0,1,303, true,0, D, true, false,41.13,177.25,29.99,18.5,0.29,47.115,7.2732,7.75,1.67,0,1.934,31.12478157,2.33,10,0,0,0,0, true,,+AC0-3.24,+AC0-0.3272,+AC0-10.19795425
 true,2,1,288, true,0, E, false, true,16,233,21,0,0,47.115,7.2734,34.58,7.67,0,1.471495928,31.1294626,2.33,10,5,0,0,0, false,,+AC0-3.24,+AC0-0.327,+AC0-10.19327322
 false,0,1,292, true,0, B, true, false,30.45,314.25,39.99,0,0,47.12,7.274,55.65,7.67,0,1.030609122,31.13362008,2.33,10,1.67,0,0,0, false,,+AC0-3.235,+AC0-0.3264,+AC0-10.18911574
 true,4,1,286, true,0, C, false, true,59.03,662.25,69.99,0,4.79,47.12,7.2748,153.7,12.33,2.33,2.915097351,31.14249537,2.33,10,0,0,0,0, false,,+AC0-3.235,+AC0-0.3256,+AC0-10.18024045
 false,0,3,269, true,129.99, B, true, false,35.49,206,44.99,0,0,47.125,7.275,51.22,22.67,1,2.45137881,31.14589146,2.33,10,0,0,0,2, false,,+AC0-3.23,+AC0-0.3254,+AC0-10.17684436
 false,4,2,81, true,9.99, D, true, true,90.25,96.5,29.99,0,0,47.125,7.2752,5.42,0.67,0,2.325581395,31.14964363,2.33,10,0.67,0,0,0, false,,+AC0-3.23,+AC0-0.3252,+AC0-10.17309219
 false,3,1,312, true,0, B, false, true,38.26,192.75,39.99,0,0,47.13,7.2754,10.71,1.33,0,2.025506377,31.15410921,2.33,10,2,0,0,0, true,,+AC0-3.225,+AC0-0.325,+AC0-10.16862661
 false,0,1,309, true,0, B, true, false,34.51,237.5,29.99,0,0,47.13,7.276,39.13,9.33,0,2.061105013,31.15674178,2.67,10,25.67,0,0,0, true,,+AC0-3.225,+AC0-0.3244,+AC0-10.16599404
 false,0,1,314, true,0, B, true, false,34.63,411.5,39.99,11.5,0.1,47.135,7.2762,139.42,14.33,0,1.23255814,31.16843462,2.67,10,1.33,0,0,0, true,,+AC0-3.22,+AC0-0.3242,+AC0-10.1543012
 true,9,1,296, true,0, B, false, true,60.53,152.75,69.99,30.75,0,47.14,7.2768,51.42,28.67,24.67,1.986218079,31.16853618,2.67,10,0,0,0,0, false,,+AC0-3.215,+AC0-0.3236,+AC0-10.15419964
 false,3,1,308, true,0, D, false, true,30.26,56.75,39.99,0,0,47.145,7.2768,2.61,1,0,0.571428571,31.17163992,2.67,10,0,0,0,0, false,,+AC0-3.21,+AC0-0.3236,+AC0-10.1510959
 false,6,1,316, true,0, D, false, true,51.25,771.75,40.07,7.75,0.2,47.145,7.2784,77.66,13,0.33,0.557133043,31.17820473,2.67,10,0.33,0,0,0, false,,+AC0-3.21,+AC0-0.322,+AC0-10.14453109
 false,9,1,292, false,0, E, false, true,59.99,110.75,59.99,0,0,47.145,7.28,0,0,0,0,31.17963595,2.67,10,0,0,0,0, true,,+AC0-3.21,+AC0-0.3204,+AC0-10.14309987
 true,2,1,289, true,0, B, false, true,34.99,173.25,44.99,0,0,47.145,7.2802,33,18.67,3,2.043478261,31.18640619,2.67,10,0,0,0,0, false,,+AC0-3.21,+AC0-0.3202,+AC0-10.13632963
 false,0,3,220, false,79.99, C, true, false,52.17,282.25,59.99,0,0,47.15,7.2804,28.8,10.67,0.67,2.739726027,31.18935491,2.67,10,0.67,0,0,0, false,,+AC0-3.205,+AC0-0.32,+AC0-10.13338091
 false,4,1,296, true,0, B, false, true,10.84,173.75,10,3,0,47.15,7.2804,41.75,12.33,6,1.851260772,31.20337332,2.67,10,0,0,0,0, true,,+AC0-3.205,+AC0-0.32,+AC0-10.1193625
 false,0,1,300, true,0, D, true, false,56.06,298.25,19.88,0,0,47.15,7.2808,15.09,2,0.33,0.919616077,31.20950528,2.67,10,4.33,1,0,0, false,,+AC0-3.205,+AC0-0.3196,+AC0-10.11323054
 false,3,1,294, true,0, D, false, false,29.99,170,39.99,0,0,47.15,7.281,22.5,11.67,0,0.782523639,31.22543158,2.67,10,0,0,0,0, false,,+AC0-3.205,+AC0-0.3194,+AC0-10.09730424
 true,2,1,281, true,0, G, false, false,41.68,308.75,40.07,0.5,0,47.15,7.281,87.03,9.33,0.67,1.218221495,31.22636783,2.67,10,5.33,0,0,0, false,,+AC0-3.205,+AC0-0.3194,+AC0-10.09636799
 false,6,1,303, true,0, B, false, true,45.15,1043.5,49.99,9.75,0,47.155,7.2814,339.28,38.67,11.67,0.588915724,31.22966579,2.67,10,1,0,0,2, true,,+AC0-3.2,+AC0-0.319,+AC0-10.09307003
 true,6,2,18, true,199.99, B, false, true,73.46,363,49.99,38.5,0,47.155,7.2814,3.43,9.33,0.67,1.899550225,31.23730041,2.67,10,0,0,0,0, true,,+AC0-3.2,+AC0-0.319,+AC0-10.08543541
 true,9,2,13, true,79.99, B, false, true,132.46,657.5,66.44,211.75,0.52,47.165,7.2816,113.13,5,2.33,2.011592226,31.23853807,3,10,0,0,0,0, true,,+AC0-3.19,+AC0-0.3188,+AC0-10.08419775
 false,6,1,292, true,0, B, false, true,54.49,431.75,59.99,0,0,47.165,7.282,143.57,5,1.67,1.817385592,31.24097665,3,10,0,0,0,0, false,,+AC0-3.19,+AC0-0.3184,+AC0-10.08175917
